id,TARGET_poverty,total_population,total_men,total_women,percent_hispanic,percent_white,percent_black,percent_native,percent_asian,percent_pacific,income_gross,income_per_capita,percent_employ_professional,percent_employ_service,percent_employ_office,percent_employ_construction,percent_employ_production,percent_travel_drive,percent_travel_carpool,percent_travel_walk,percent_travel_other,percent_work_at_home,total_employed,percent_employed_private,percent_employed_public,percent_employed_self,percent_employed_family,percent_unemployment
1637,10.3,14197,7115,7082,3.5,91.1,1.5,1.7,0.9,0,53893,28562,30,13,28.3,9.2,19.5,79.4,9.8,3.5,2,4.7,7502,82.9,10.7,6.2,0.1,3.2
1638,14,7308,3728,3580,1.4,96.9,0.3,0.1,0.1,0,47197,24952,29.4,14.1,19.3,13.1,24.1,73,11.7,4.3,4.5,5.3,3240,76.7,13,8.9,1.3,4.8
1639,20.6,48980,24828,24152,80.4,16.9,0.9,0.1,0.4,0.1,42174,18632,24.6,23,25.2,14.3,12.9,75.8,13.5,2.5,3.5,4.4,18261,65.9,28.9,5.1,0.1,9.3
1640,19.9,14600,6906,7694,9.5,75.7,13.1,0.2,0.1,0,35464,19178,28.4,14.4,22,13.1,22.1,88.4,6.1,1.3,0.5,3.7,5766,77.7,14.3,7.9,0.1,7.4
1641,16.5,27395,12783,14612,11.1,59.8,22.2,0.1,2.5,0.1,51762,29090,42.1,22.7,23.3,5.5,6.4,71,12.6,5.4,1.2,5.8,13384,75,21.6,3.1,0.2,8.9
1642,12.8,1372,676,696,24.4,74.9,0,0.4,0,0,45994,24299,30.6,15.3,16.8,28.4,8.9,61.2,4.1,14.1,4,16.5,707,72.3,20.7,6.6,0.4,1.8
1643,19.9,39302,19302,20000,1.6,96,0.6,0.2,0.5,0.1,39454,22346,25.8,20.9,22.2,13.5,17.7,82.9,11.1,1.1,1.6,2.9,15466,77.9,15.7,6.2,0.3,8.9
1644,16.1,43637,20931,22706,1,92.4,4.2,0.1,0.8,0,40569,27053,34,21.2,25,8.3,11.5,80.3,8.1,5.8,0.9,3.2,20291,81.3,14.7,3.9,0.1,5.5
1645,48.8,14841,7249,7592,91,5,0,0,0.2,0,16755,9412,26.5,26.3,20.4,17.4,9.5,74.3,15.8,4.8,0,5.1,4406,71.3,19.5,9.1,0,17.6
1646,18,5596,2791,2805,1.1,95.9,0.6,0,0.8,0,40439,20351,29.4,24.4,18.2,9.1,19,83.9,6.2,0.7,1.7,7.3,2218,62.9,27.5,9.6,0,11.2
1647,18.4,19335,9799,9536,2.5,87.7,8.5,0,0.3,0,40005,21823,27.6,19.1,14.9,9.2,29.2,80.5,11.4,3.1,0.6,4,7891,73.1,16.8,9.9,0.3,9.4
1648,21.4,207946,103843,104103,5.7,68.3,13,0.1,10.3,0.1,49586,28463,45.3,17.8,20.8,5.6,10.5,69.4,8.4,7.8,3.3,4.4,103099,67.5,27.3,5.1,0.1,5.2
1649,10,17462,8694,8768,2.4,93.9,0.3,1.4,0.4,0,53185,26790,31,20.5,22.9,13.4,12.2,75.9,13.4,1.8,1.5,6.1,7679,78.1,14.8,6.9,0.2,6.5
1650,15.8,33480,17294,16186,3.4,82.8,10.9,0.3,0.3,0,40626,20868,30.4,17.9,22.2,13.8,15.7,84.3,11.8,1.4,0.5,1.4,13378,79.3,15.3,5.1,0.4,6.2
1651,15,72397,35935,36462,5.7,83.8,0.8,4.4,1.4,0.1,47253,27000,29,23.6,23.7,11.2,12.5,76.2,9.8,4.4,2.3,4.9,27697,69.7,22,8.2,0.1,9.9
1652,12.6,76749,38820,37929,2.8,81.5,11.6,0.3,1.4,0.1,54216,27559,37.6,16,25.7,8.2,12.4,85.6,9.3,1.1,0.9,2.7,36629,68.5,26.5,4.8,0.2,4.4
1653,13,20796,10387,10409,17.5,79.5,1.4,0.2,0.2,0,49863,26663,35.8,18.5,21.2,16.4,8.1,81.7,9.9,2.2,0.3,5.5,9010,69.2,19,11.6,0.3,4.8
1654,13.6,353213,172568,180645,4.7,65.1,24,0.6,2.5,0.1,61318,34232,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.8,1.5,3.4,169756,76.3,19,4.5,0.2,6.5
1655,20.1,12377,6194,6183,3.8,86,7.8,0.1,0.1,0,38248,19555,25.6,12.2,18.6,13.1,30.6,83.8,8.9,0.8,2.8,3.6,4759,71.8,17.1,10.7,0.3,6.9
1656,15.3,137081,66111,70970,5.2,40.2,49,0.4,2.3,0,49190,25029,32.5,19.1,26.1,10.1,12.3,82.5,8.1,2.5,1.4,2.8,60826,73.5,22.5,4,0,9.8
1657,39,17057,8211,8846,3,83.5,9.2,0,1.9,0,29912,15556,33.5,27.5,24.6,3.5,10.9,76.2,9.8,10.9,1.9,0.8,6797,76.4,19,4.2,0.3,8.8
1658,31.7,13916,7495,6421,2,71.8,23.9,0.8,0.1,0,32212,17918,21.9,23.5,22.7,12.9,19,78,16.7,2.1,0.4,2.6,4796,75.4,16,8.3,0.3,10
1659,7.4,174831,86190,88641,1.8,94.4,1.4,0.2,1.1,0,66952,31760,38.1,15.1,25.7,8.6,12.4,87.2,5.8,1.4,0.9,4.2,88911,83.4,11.4,5.1,0.1,5
1660,19.1,3352,1633,1719,10.8,88.3,0.1,0,0,0,48750,23826,31.5,18,25.6,13.6,11.3,78.4,13.7,2.7,3.6,1.7,1502,74,13.4,12.3,0.3,3.8
1661,10.2,213422,105500,107922,10.8,73.5,11.7,0.3,2.1,0,65903,29662,38.5,14.8,25.4,9.9,11.5,81.5,9.3,1.1,1,6.6,99712,83,11.3,5.5,0.2,7.7
1662,23.1,19172,9219,9953,2.4,60.7,35.6,0,0.2,0.1,36471,18749,24.4,16,24.5,17.9,17.2,80.5,16.1,1,1.2,0.8,7377,77.7,16.1,6.1,0.1,8.8
1663,12.7,41447,20192,21255,6.4,84.8,6.6,0.4,0.4,0,51527,28141,34.3,15,24.6,9.3,16.9,81.2,11.7,0.6,2.1,4.2,18364,81,12.3,6.5,0.2,7.2
1664,31.9,18518,9804,8714,5.1,54.4,38.8,0.2,1,0,31816,17192,27.6,18.4,26,9.7,18.3,82.3,9.6,3.1,2.2,2.9,5985,67.1,27.2,5.3,0.4,8.1
1665,27.8,11072,5544,5528,1.1,36.7,0.1,55.5,0.2,0,32974,16182,33,27.5,14.7,13.1,11.6,73.8,15.5,3.7,1,4.7,3575,45,42.8,11.3,0.9,6.8
1666,23,7768,3651,4117,1.5,65.4,32.2,0.1,0.2,0,37711,24529,20.5,19.3,22.3,18.5,19.4,85.9,8,0.6,1.8,3.5,3215,74.9,18.3,6.7,0.1,6
1667,11,11238,5743,5495,15.8,78.6,1,0.3,3.9,0,54393,27234,23.5,15.2,18.5,13,29.7,79,12.7,1.1,1.8,5.3,5561,82.5,10.7,6.8,0,4.1
1668,17.2,3583,1904,1679,17.6,79.9,0.7,0.5,0.3,0,42973,20685,34.3,14.8,22.7,25.5,2.7,70.3,5.9,8.1,1.1,14.7,1049,50.3,39.7,8.3,1.7,4.6
1669,21.4,13180,6502,6678,5.2,88.6,3.9,0.1,0,0,39273,21150,26.7,16.2,17.6,16.2,23.2,82.3,12.3,3.2,0.5,1.6,5098,81.4,12.4,6.1,0.1,6.1
1670,11.2,897417,435729,461688,17.3,62.5,12.8,0.1,5,0,69936,37817,43.4,16.7,23.5,6.2,10.3,81.1,8.4,2.1,1.1,4,445468,80.9,13.8,5,0.2,7.4
1671,26.6,20212,9869,10343,6.4,88,0.5,1.1,0.5,0,33870,18735,28.4,15.7,22.4,15.4,18.1,77,18,1,0.8,2.5,7222,72.6,17.1,10.3,0,8.5
1672,15.2,275376,133217,142159,18.1,57,14.3,0.2,8.2,0,54461,28005,29.9,29.8,24,8,8.2,76.1,8.3,3.4,2.8,2,128151,79.6,15.5,4.7,0.2,12.5
1673,22.1,14636,7231,7405,0.9,97.2,0,0.1,0.1,0,31813,18957,26.5,16.4,26.5,18.2,12.4,79.6,14,1.3,1.3,3.8,4892,76.3,16.2,7.4,0.2,8.9
1674,14.6,23322,11489,11833,45.9,48.4,3.3,0.4,0.3,0,50665,22609,26.1,18,23.2,17.6,15,76.8,17.7,2.3,0.7,2.4,10729,77.1,15.6,7.1,0.3,6.4
1675,9.1,25027,12259,12768,4.5,92.8,0.4,0.3,0.6,0.1,61316,30686,31.8,16.2,24.2,11.2,16.6,81.8,8,2.8,1.7,5.5,13100,78.8,11.9,8.9,0.4,2.9
1676,12.8,326215,157897,168318,14.4,71.1,9.9,0.3,1.9,0,49734,25991,32,21.4,27.8,9.5,9.4,81.5,10,0.8,1.3,6.1,131532,82.8,11.8,5.3,0.1,7.2
1677,24.8,12248,6585,5663,3.9,62,7.7,13.6,0.2,0,36216,16818,29.2,18.3,18.2,17.7,16.6,78.3,12,2.6,2.7,4,3942,67.9,24.4,7.3,0.5,9.6
1678,15.1,44159,22290,21869,1.7,93.3,0.6,0.3,2,0,49788,24098,31.4,17.8,22.1,9.7,19.1,76.4,8.9,7.2,1.5,5.9,22494,77.5,15.2,7.1,0.2,6.1
1679,14.1,1898,903,995,1.4,97,0,0.5,0.5,0,41641,20736,35.5,18.9,20.2,14.3,11.2,66.6,5.4,10.5,1.5,15.6,891,63.9,16.5,18,1.7,3.9
1680,28.6,12783,6436,6347,1,99,0,0,0,0,29578,17279,32.1,16.6,13.6,21.7,16.1,80.5,16.4,0.9,0.3,1.4,3718,71,27.2,1.8,0,10.3
1681,18.7,92300,44553,47747,5.9,73,18.2,0.4,0.5,0.1,38126,20726,25,18.7,24.2,11.2,20.9,84.1,11.2,1,0.6,2.9,38380,80.6,13.3,5.9,0.2,10.5
1682,18.8,12567,6100,6467,7.2,73.1,17.6,0.4,0.1,0,31563,19482,22.5,19.2,19.6,17.9,20.8,82.5,10.6,2.2,1.6,3.2,4697,68.5,17.4,13.8,0.4,7.2
1683,13.5,34236,17143,17093,14.8,65.1,17.1,0.4,1.7,0.1,51269,25057,30,16.5,23.4,12.4,17.7,82.9,10.8,1.7,1.3,3,14380,73.6,18.1,8.3,0.1,5.1
1684,19.4,20956,10352,10604,7.4,88.8,0.3,0.9,0.3,0.1,37106,21496,22.3,25.2,26,9.6,16.9,79.8,9,3.8,1.4,6,8014,74.7,15.1,10,0.1,13.5
1685,7.7,53726,28560,25166,29.6,67.3,0.8,0.4,0.9,0.1,83803,40450,33,26.3,20.8,11.5,8.5,73.9,8.2,2.3,1.1,8.9,33466,86.1,8,5.8,0.1,2.7
1686,9.3,296928,147663,149265,11.3,72.9,9.4,0.1,3.8,0,71904,33923,40.1,19.8,22.9,8.8,8.4,75.1,8.2,5.1,1.1,5.5,143829,77.2,16.8,5.7,0.2,8.7
1687,14.9,5109,2503,2606,1.2,97.2,0.1,0.5,0.1,0.1,48542,26918,30.2,16.4,21.3,11.9,20.2,81.3,11.1,2.6,0.5,3.5,2349,78.2,12.7,8.9,0.2,8.8
1688,13.7,13800,6959,6841,1.5,95.6,0.3,0.4,0.5,0.4,43137,25055,28.4,17.6,17.1,11.1,25.8,78.5,10.5,4.7,1.6,4.7,6662,77.2,13.4,9.1,0.4,4.6
1689,28.4,6666,3062,3604,1.4,88.9,1.1,0,7.1,0,29097,15707,16.2,28.7,21.1,7,26.9,84.3,4.8,7,2.5,1.4,2824,82.6,15,2.3,0,7.3
1690,35.9,71602,35355,36247,6.1,18.5,0.5,72.8,0.3,0.1,32360,13865,29.7,25.4,20.6,11.5,12.8,78,8.9,4.6,1.2,6.2,18197,52.7,42.7,4.4,0.1,14.1
1691,14.5,2136,1099,1037,0.7,97.5,1.5,0.2,0.1,0,41118,28700,33.6,32,16.2,6.7,11.4,76.3,11.7,3.3,0.7,7.9,856,68.3,28.2,3.2,0.4,5.5
1692,12.8,20139,10162,9977,2.3,94.1,1.2,0,0.9,0,48412,27020,30.2,19.8,18.5,11.5,20.1,76.2,8,5.6,1.5,8.4,10036,78.8,11.4,9.3,0.4,3.5
1693,26.1,14995,7049,7946,1.3,39.5,58.7,0.2,0.2,0,34679,20269,27.6,18.3,22.9,11,20.1,90.4,5.9,0.3,1.4,1.9,5252,82.1,12.6,5.2,0,11.7
1694,20.1,97178,46587,50591,3.1,73.6,20.6,0.3,0.9,0,39453,20825,28.1,19.3,23.4,9.1,20,85.5,9.1,1.8,0.7,2.3,40571,80.4,13.7,5.7,0.2,12.6
1695,17.3,652256,319775,332481,20.6,61,14.7,0.2,1.7,0,45988,22579,29.9,20.7,25.6,10.6,13.3,82.2,10.1,1.1,1.9,4.2,263208,83.9,11,5,0.1,7.7
1696,29.2,13141,6547,6594,5.2,29.5,0.1,62.7,0.2,0,41622,16244,32.6,22.2,23.8,13.9,7.4,65.2,14,5,1.8,13.4,4663,47.7,43.2,8.7,0.5,19.9
1697,14.9,2362,1170,1192,0.8,97,0.3,1.1,0,0,44559,32412,47.5,14.9,14.2,11.2,12.3,58.4,7.9,6.9,1.9,25,1205,52.4,13.3,32.8,1.5,3.4
1698,19.3,134851,66332,68519,1,92.4,4,0.1,0.2,0.2,39636,22014,26.5,19.2,23.7,12,18.6,84.5,9,2.1,1.2,2.6,53700,84.7,10.3,4.8,0.2,8.4
1699,13.1,28452,14477,13975,3.8,89.5,3.2,0.8,0.6,0,53732,25119,29.6,16,19.6,16.4,18.4,86.8,8.7,0.7,0.5,2.9,11827,75.7,20.8,3.5,0,8.2
1700,12,30083,14850,15233,3.4,88.7,0.8,2.2,1.6,0.1,49279,28593,33.5,21.6,23.7,11.9,9.3,71.3,9.8,5.9,2.6,8.7,11518,66.9,18.2,14.8,0.1,9.5
1701,14.2,11724,5791,5933,1.9,62.6,33.6,0.3,0.2,0,49258,22035,26.5,16.9,22.7,12.4,21.6,83.2,13.4,0.6,1.6,1.2,4865,74.6,21.9,3.5,0,12.2
1702,17.8,10320,5116,5204,2.8,92.2,2.1,0.5,0.1,0,46168,21781,28.7,18.4,24.1,15.1,13.7,77.3,11.4,1.2,0.9,9.2,3943,73.5,17.1,8.7,0.6,6.5
1703,16.7,105042,49940,55102,5.1,48.7,42.6,0.2,1,0.1,52784,23611,28.9,17.6,25.2,10.3,18.1,82.2,11.3,0.6,1.6,3.8,46324,79.2,15.7,4.8,0.3,9
1704,23.9,43048,22105,20943,11.3,58.6,27.9,0.1,0.7,0,36572,18945,33.1,16.3,20.4,9.8,20.4,85.5,9.2,0.7,2.1,2.3,16232,79.4,14.3,6.1,0.1,5.7
1705,33.5,6794,3497,3297,2.2,42.1,0,54.5,0.1,0.1,41296,20697,38.1,20.2,15,11.9,14.8,75.1,8.2,5.1,1.1,10,2461,59.2,27.5,13,0.3,6.1
1706,18.5,94722,45521,49201,6.5,52.2,38,0.6,0.8,0,42713,23082,29.6,16.7,25.3,9.7,18.6,83.6,10.6,1.7,0.8,2.9,40735,79.5,14.8,5.6,0.1,11.9
1707,11.8,30619,15312,15307,9.5,86.3,1.2,0.1,1.8,0,51174,27603,27.5,19.5,19.9,11.8,21.2,81.5,10.5,2.4,2.3,2.5,15278,84,9,6.8,0.1,4.1
1708,16.1,28261,14845,13416,9.5,86.4,0.8,0.7,0.8,0.5,50323,16965,33.5,18.3,19.7,15.5,13.1,70.9,16,5.6,1.2,5.8,10060,74.8,18.7,6.5,0.1,8.3
1709,14.3,10109,5010,5099,22.6,75.7,0.5,0.3,0,0,44668,24789,29.4,14.4,22.2,21.4,12.6,68.8,13.8,6.5,0.3,10.5,4940,71.6,15.5,12.4,0.5,2.4
1710,12.7,168693,82562,86131,1.6,91.6,3.3,0.1,1,0,56549,27389,35,16.1,25.7,9,14.2,83,8.6,2.6,1,4.6,81446,80.4,13.3,6.3,0.1,7.2
1711,15.9,43543,22517,21026,4.5,90.9,2.3,0.3,0.5,0,48192,22977,22.8,18.4,22.1,10.3,26.5,83.7,8.9,1.3,1.4,4.3,18861,82.7,10.5,6.6,0.2,4.6
1712,15,23900,11536,12364,8.9,73.2,17,0,0.5,0.1,50119,25693,22,17.4,22.4,22.3,15.9,87.1,8.9,0.9,0.4,2.3,10154,81.5,11.7,6.9,0,5.7
1713,5.2,312495,152843,159652,6.5,54.1,18.1,0.2,17.3,0,115576,51045,60.9,11.8,18.1,4.1,5.1,81.2,7.2,1,1.1,5.7,167493,73,22.7,4.2,0.1,4.2
1714,13.7,10642,5439,5203,50.9,46.6,0.2,0.7,0.4,0,51517,25995,21.3,18.9,21.3,21.6,16.9,80.6,14.1,2.2,1,2.1,5081,80.1,10.4,9.2,0.3,5.2
1715,9.8,101135,52767,48368,4.6,79.9,1,5,1.3,0.2,74887,30409,32.1,17.3,22,18.6,10.1,72.2,11.8,2,6.7,6.4,42695,71.9,20,7.9,0.2,9.8
1716,17.5,2891,1444,1447,2.6,94.7,0.2,0.9,0.5,0,41230,30890,33.9,13.7,23.3,18.8,10.3,77.9,10.2,2.8,1.6,7.4,1375,63.4,21.7,14.8,0,2.8
1717,21.9,16732,8142,8590,6.1,56.4,35.8,0.1,1,0,45069,32890,27.7,24.3,25.6,7.8,14.6,78.4,9,0.8,4.2,7.2,6122,78,15.4,6.4,0.2,6.5
1718,10.4,529402,263392,266010,31.6,57.6,5.4,0.1,3.9,0,74862,33486,34.6,16.7,24.9,7.6,16.3,80.5,9.3,1.3,1.3,5,262971,86.6,9.6,3.6,0.1,6.2
1719,16.2,53941,27891,26050,4.1,86.2,4.5,0.6,1.4,0.3,50689,23304,32.3,20.4,23.3,9.5,14.5,79.4,9.1,4.9,1.3,5.3,24278,71.5,21.9,6.3,0.3,6.9
1720,9.2,8810,4520,4290,6.3,62.4,1,13.1,6.7,0.4,70765,36617,39.5,14.4,23.4,11.4,11.3,60.9,12.4,15.6,5.6,4.2,4702,59.9,30,10.1,0,5
1721,8.4,164958,79650,85308,4,90.2,1.3,0.1,2.4,0,64383,34824,36.9,18.1,26.4,7.8,10.8,86.1,8.5,1,0.4,2.7,86274,82.6,12.7,4.6,0.1,8.2
1722,17.3,32915,16480,16435,1.8,94.8,0.6,0.5,0.7,0,42793,22028,27.3,17,21.4,10.2,24.1,80.4,11.2,2.6,1.5,4.1,13834,82,10.2,7.5,0.3,7.2
1723,11.2,25398,12385,13013,21.4,76.7,0.3,0,0.2,0,54859,30859,35.4,21.1,20.3,13.4,9.9,74.1,15.2,2.5,2.8,5,11230,74.8,10.5,14.3,0.5,6.8
1724,49.6,92511,44478,48033,99.5,0.4,0,0,0,0,16485,9461,29.4,19.9,28.9,8.5,13.3,85.7,9.4,2.3,0.5,1.7,23545,67.5,25,7.4,0.2,17.7
1725,14.7,367747,179414,188333,7.2,74.6,11.3,0.2,3.5,0,51091,26932,33.7,16.5,24.3,7.6,17.9,84.3,8.7,1.2,0.9,4,176365,87.2,8.6,4.1,0.1,6.3
1726,12.5,20569,10509,10060,1.7,96.8,0.5,0.2,0.1,0,45420,24300,27.7,11.7,17.8,14.1,28.7,77.6,9.2,4,1.6,7.1,10090,79.1,8.6,11.9,0.4,5.5
1727,20.5,12558,6588,5970,4,60,33.8,0.1,0.3,0,39506,18428,27,20.1,22.5,12.6,17.8,78.3,12.2,1.7,3.6,3.7,4523,64.7,28.6,6.4,0.3,7.3
1728,9.6,967315,466996,500319,23.3,55.4,13.4,0.1,5.7,0,83958,48885,46.4,18.8,22.1,6.5,6.2,58.5,7.9,5.2,1.6,5,465097,79.4,13.9,6.6,0.1,7.6
1729,18.7,20979,10518,10461,2,95,0.3,1.2,0.6,0,38149,22028,26.1,18.1,27.1,13.1,15.7,82.2,10.5,1.6,1.8,3.8,7739,81.5,11.6,6.9,0.1,10
1730,17.7,193803,94017,99786,8.3,69.7,18.1,0.2,1.2,0,45034,25348,30.5,21.4,24.6,8.3,15.2,84.1,8.6,2.2,1.1,3.5,82297,84.7,11.1,4,0.2,8.2
1731,20.4,41409,20465,20944,3.4,65,0.3,20.4,1.1,0.2,37942,21736,27.7,20.2,22.6,12.8,16.8,78,13.7,2.8,1.7,3.7,15991,72.6,18.4,8.6,0.3,9.2
1732,20.6,16434,8181,8253,1.1,96.7,0.5,0,0.3,0.1,37849,21067,24.2,18.3,25.8,17.5,14.2,84.7,9.4,2.1,1.7,2.1,6259,79,15.9,5,0.1,7.2
1733,10,2476,1236,1240,2,96.4,0.7,0,0.3,0,42904,23333,30.9,15.3,23.2,19.4,11.3,73.1,9,5.5,0.5,10.9,1127,66.8,12.7,19.3,1.2,1.9
1734,38.7,9084,4826,4258,0.3,27.9,71,0,0.1,0,23340,12722,33.9,17.6,20.1,14,14.5,89.6,8.6,0.8,0.4,0.4,2355,64.6,33.4,2,0,12.5
1735,15.9,44197,21806,22391,2.7,93.9,1,0.3,0.3,0.1,45566,22094,27.8,15.1,22.9,9.8,24.5,86.9,8.8,1.1,0.9,2.2,19093,79.2,13.4,7.3,0.1,7
1736,9.9,36612,18225,18387,7.5,87.2,3.2,0.2,0.9,0,58882,29930,32.8,14.6,23.6,9.2,19.7,86.1,6,1.8,1,4.1,18539,84.7,9.4,5.9,0.1,4.5
1737,24.2,21379,10097,11282,0.4,55.1,43.2,0.3,0,0,34876,20150,32.5,16.8,24.7,8.3,17.7,86.7,8.4,1.7,2.3,0.6,7958,74.1,20.2,5.7,0,10.4
1738,20.2,25324,12719,12605,1.5,96.2,0.4,0.5,0.5,0,40871,23491,24.7,17.8,22.6,14.9,20,81,8.8,3.8,2.2,3.6,8896,81.3,10.6,7.4,0.8,7.4
1739,11.2,34683,17016,17667,11.7,83.3,1.8,0.3,0.6,0.2,55687,26587,38.9,16.3,18.9,9.5,16.4,80.1,10.2,3.1,2.3,4.4,16969,79.2,14.6,5.6,0.6,2.9
1740,18.2,96135,46221,49914,3.7,39.5,52.1,0.4,1.1,0.1,45676,23075,29.9,20.2,24.4,11.8,13.6,81.9,8.1,3.7,1.9,2.2,41039,69.2,26,4.8,0.1,11.6
1741,13.3,5252,2624,2628,45.6,51.2,2.3,0.6,0,0.2,55682,26130,25.6,18.3,19.5,23.9,12.6,74.9,15.3,3.5,1.9,4.4,2342,77,12.9,10.1,0,3.5
1742,15.6,11437,5660,5777,7.1,87.1,0.6,0.5,2.8,0.3,50524,27206,28.9,16.8,17.6,13.4,23.3,76.7,11.2,4.1,1.4,5.9,5365,79,11.9,9,0.1,5.1
1743,22.6,10248,4900,5348,3.9,71,22.9,0.2,1.6,0,34175,22755,26.7,22.1,19.5,14.4,17.4,79.2,9.3,3.6,1.7,5.9,3940,78.7,15.2,5.9,0.1,8
1744,11,9433,4641,4792,2.8,94.1,1,0.7,1,0,56753,29000,35.3,15.9,20.4,13,15.4,80,8.9,2.4,1.2,6.7,4779,76.9,12.9,10,0.2,1.9
1745,6.4,450556,221673,228883,7.3,69,15.6,0.1,4.6,0,78621,37255,42.7,15.3,25.8,6.9,9.3,83.1,7.3,1.5,1,3.6,221766,77.4,18.2,4.2,0.1,8.5
1746,11.8,76430,37155,39275,1.6,94.7,0.7,0.2,1.2,0,57782,30181,36.7,16.1,23.8,9.7,13.6,78.7,8.1,3.2,1.5,8.1,39695,78.3,14.6,7.1,0.1,6.1
1747,13.6,15393,7996,7397,3.2,91.6,2,0.9,1.1,0,46708,25739,35.2,16.3,22,8.8,17.7,81.1,9,4,1.8,4,7220,75.8,15.2,8.8,0.2,3.9
1748,16.4,81703,40223,41480,4.2,92.3,1.1,0.4,0.6,0,40997,21857,29.3,14.6,23.4,14,18.6,88.3,8.4,0.6,0.6,2,32072,81.3,11.9,6.3,0.4,5.8
1749,5.8,1758,891,867,2.5,96.6,0,0.7,0.2,0,49239,33140,43.8,18.1,21.1,9.2,7.9,79.1,2.6,11.1,0.4,6.7,916,57,20.7,22.3,0,2.6
1750,18.4,8909,4321,4588,1.5,94.9,0.9,0,0.3,0,43583,24642,28.7,16.9,20.9,15.6,17.8,78.6,9.2,1.3,1.5,9.3,3700,74.6,13,12.1,0.3,8.2
1751,14.7,298080,149454,148626,6.4,83.1,3.8,0.4,4,0.1,51830,27764,38.5,17.4,24.5,8.3,11.3,81.5,9,2.7,2.2,3.4,160866,76.8,18.4,4.6,0.1,5.1
1752,22.4,6178,3020,3158,55.8,40,2.6,0.1,0.1,0,41026,22195,29.4,15.8,18.4,22.9,13.5,81.9,9.4,2.2,0.7,5.9,2600,73.8,16.8,9.2,0.1,8
1753,16.2,34658,17933,16725,53.9,40.8,2.3,0.4,1.4,0,49890,22053,24.3,14.4,16.1,15.2,30,77.2,17,1.1,2.3,2.3,16655,81.5,10.8,7.3,0.4,6.3
1754,8,509114,247788,261326,3.7,81.9,8.8,0.1,1.2,0,82081,39247,38.8,19.2,24.6,8.2,9.2,80.4,7,1.4,1,4.5,261653,81.5,13,5.5,0.1,6
1755,21.9,31748,15556,16192,1,95.6,1.1,0,0.4,0.1,34899,18817,27.5,16.7,20.4,13.5,21.9,84.9,9,0.8,1.1,4,11935,77.8,13.5,8.4,0.3,8.2
1756,16.5,30217,15221,14996,15,81.6,0.6,0.9,0.8,0,42487,25546,34.5,19.7,17.7,17.7,10.5,75.4,10.3,4.7,1.4,8,11209,70.4,13.4,15.9,0.4,8.5
1757,8.3,10776,5692,5084,17,81.1,0.2,0.2,0.1,0,55986,28004,35.1,24.1,16.4,17.8,6.6,70.2,16.7,2.2,1.6,8.3,5607,80.3,11.3,8.4,0,6.2
1758,15,537893,261783,276110,7.4,63.1,11.2,0.5,14,0,60301,32544,43.6,17.6,22.3,5,11.5,73.3,9.6,2.9,2.1,5.5,278185,82.3,13.3,4.3,0.1,5.5
1759,14.9,700165,342731,357434,20.2,68.4,8.2,0.2,1.5,0,52052,30233,30.4,21.7,27.7,11.8,8.3,79.9,9.7,1,2.9,5.6,287128,83.2,10.3,6.2,0.2,7.1
1760,36.2,24296,11202,13094,0.1,21.6,77.1,0.1,0.5,0,28728,16699,29.9,24,21.1,10,14.9,79.6,13.5,3.1,1.3,1.7,8402,72.2,21.4,6.2,0.2,19
1761,18.9,22761,11209,11552,4.8,92.5,0.3,0.2,0.9,0.1,33509,17882,22,14.6,21.5,15.9,25.9,82.8,13.8,0.7,0.8,1.9,9657,77.1,13.4,9.4,0.1,7.4
1762,23.1,25406,12381,13025,2.3,89.8,4.7,0,0.9,0,36455,19885,26.1,17,26,10.3,20.6,82.1,9.1,3.8,1.3,3.7,10454,81.8,12.3,5.6,0.3,7.6
1763,17.4,24344,12087,12257,25,63.7,8.3,0.2,0.6,0,38929,22130,30,16.7,23,17.9,12.4,75.8,15.8,1.1,2.6,4.6,9212,68.5,21.3,9.8,0.4,9.6
1764,9.9,18508,8954,9554,2.4,92.5,1.6,0,2.9,0,54648,30272,39.4,16.1,22.5,7.9,14.1,83,6.4,4.7,0.7,4.2,8391,84.6,10.1,5.2,0.1,6.6
1765,15.3,101281,49791,51490,2.2,91.1,0.7,0.4,3.4,0.1,49513,26034,34.7,17.8,26.4,6.4,14.7,79.3,8.2,4,1.7,5.7,54079,81.6,13.1,5.2,0.1,5.8
1766,20.6,31129,14945,16184,3.6,84,10.4,0.2,0.3,0,40281,21829,27.6,19.2,21.8,10.1,21.3,88.3,5.9,1.5,1.6,2.4,12572,77,13.4,9.1,0.4,11.2
1767,8,17239,8634,8605,4.2,92.3,1.4,0.3,0.6,0,52207,28445,32.7,16.2,20,12.6,18.4,82.9,7.7,4.3,1.2,3.8,8542,77.2,13.4,8.9,0.5,2.5
1768,17.9,75430,36585,38845,2.5,90,3.8,0.3,1.3,0,42880,25590,34.1,17.6,25.5,9.7,13.1,87.1,8,1,0.9,3,31814,75.9,18.4,5.7,0.1,7.7
1769,10.7,530216,259423,270793,9.6,83.4,3.5,0.1,2,0,57721,27158,32.8,16.4,23.3,10.4,17,79.3,9,3.6,1.9,4.9,259601,84.7,8.2,6.8,0.3,6.1
1770,15.8,88267,43776,44491,2.9,86.6,5.7,0.4,1.5,0,50320,26262,34.4,20.4,23.1,8.2,13.9,84.1,7.3,3.3,0.9,2.3,38219,78.3,16.7,4.8,0.2,5.4
